Unique code,Divisi,Tahun,Bulan Pengamatan,Kawasan,Varietas Tebu,Bulan Tanam2,Nama Blok,Tanggal Pengamatan,Luas Tanah,Bulan Tanam,Tahun Tanam,Category Tanam,Category,Umur,Stem Borer,Top Borer,Scale Insect,Dosis pias,Dosis lalat,Dosis telenomus,Dosis Tetras,Dosis cecopet,stem_borer_label,top_borer_label,kutu_perisai_label,Curah hujan (mm),Kategori Luas Tanah
VII20232GMP 55,VII,2023,2,1.0,GMP 5,5,388 TU 149,2023-02-19,5.26,2022-05-01,2022,PC,PC,9,1.52,3.8,4.9,5,5,0,0,0.0,Green,Green,Green,441,Medium
VII20232GMP 610,VII,2023,2,7.0,GMP 6,10,371 TU 136,2023-02-19,2.07,2022-10-01,2022,PC,PC,4,0.0,5.93,0.0,5,5,0,0,0.0,Green,Red,Green,441,Small
VII20232GMP 55,VII,2023,2,1.0,GMP 5,5,386 TU 152,2023-02-19,6.3,2022-05-01,2022,PC,PC,9,3.38,3.34,2.35,5,5,0,0,0.0,Green,Green,Green,441,Medium
VII20232GMP 610,VII,2023,2,7.0,GMP 6,10,371 TU 138,2023-02-19,1.87,2022-10-01,2022,PC,PC,4,0.0,14.06,0.0,5,5,0,0,0.0,Green,Black,Green,441,Small
VII20232GMP 610,VII,2023,2,7.0,GMP 6,10,363 TU 140,2023-02-19,4.25,2022-10-01,2022,PC,PC,4,0.0,5.99,0.0,5,5,0,0,0.0,Green,Red,Green,441,Medium
VII20232GMP 55,VII,2023,2,1.0,GMP 5,5,384 TU 149,2023-02-19,3.76,2022-05-01,2022,PC,PC,9,0.76,3.33,11.2,5,5,0,0,0.0,Green,Green,Red,441,Small
VII20232RGM 01-16867,VII,2023,2,9.0,R86,7,383 TU 127,2023-02-19,1.56,2022-07-01,2022,RC2,RC2,7,2.5,1.45,1.75,5,0,0,0,0.0,Green,Green,Red,441,Small
VII20232GMP 55,VII,2023,2,7.0,GMP 5,5,366 TU 125,2023-02-19,2.91,2022-05-01,2022,RC1,RC1,9,6.49,14.76,4.17,5,5,0,0,0.0,Red,Black,Green,441,Small
VII20232GMP 55,VII,2023,2,7.0,GMP 5,5,373 TU 125,2023-02-19,3.16,2022-05-01,2022,RC1,RC1,9,2.73,4.28,0.9,5,5,0,0,0.0,Green,Green,Green,441,Small
VII20232GMP 55,VII,2023,2,7.0,GMP 5,5,371 TU 126,2023-02-19,2.05,2022-05-01,2022,RC1,RC1,9,1.28,4.27,7.67,5,5,0,0,0.0,Green,Green,Green,441,Small
VII20232GMP 55,VII,2023,2,7.0,GMP 5,5,371 TU 125,2023-02-19,2.05,2022-05-01,2022,RC1,RC1,9,2.56,6.5,0.0,5,5,0,0,0.0,Green,Red,Green,441,Small
IV20232GMP 39,IV,2023,2,1.0,GMP 3,9,137 TU 72,2023-02-19,5.4,2022-09-01,2022,RC1,RC1,5,3.59,0.58,0.1,5,5,6,0,0.0,Red,Green,Red,313,Medium
IV20232GMP 39,IV,2023,2,1.0,GMP 3,9,137 TU 74,2023-02-19,7.17,2022-09-01,2022,RC1,RC1,5,1.8,2.29,0.05,5,5,6,0,0.0,Green,Green,Green,313,Big
IV20232RGM 01-16866,IV,2023,2,22.0,R86,6,140 TU 27,2023-02-19,4.09,2022-06-01,2022,RC2,RC2,8,0.0,4.02,16.7,5,0,0,0,0.0,Green,Red,Black,313,Medium
IV20232GMP 77,IV,2023,2,23.0,GMP 7,7,132 TU 22,2023-02-20,8.79,2022-07-01,2022,RC2,RC2,7,2.83,5.94,1.85,5,6,0,190,0.0,Green,Red,Red,313,Big
IV20232GMP 77,IV,2023,2,23.0,GMP 7,7,131 TU 22,2023-02-20,5.88,2022-07-01,2022,RC2,RC2,7,4.83,6.32,3.55,5,6,0,190,0.0,Red,Red,Red,313,Medium
V20232RGM 00-6126,V,2023,2,7.0,R2,6,114 BU 35,2023-02-20,7.64,2022-06-01,2022,RC1,RC1,8,3.56,1.87,0.45,5,0,0,200,0.0,Green,Green,Green,286,Big
II20232RGM 02-1085,II,2023,2,12.0,R08,5,17 TU 02,2023-02-20,7.52,2022-05-01,2022,RC1,RC1,9,3.8,9.33,142.9,5,5,0,80,0.0,Green,Red,Black,249,Big
VI20232RGM 01-12065,VI,2023,2,10.0,R06,5,218 TU 76,2023-02-20,9.26,2022-05-01,2022,PC,PC,9,0.38,1.81,13.3,5,0,0,0,0.0,Green,Green,Red,372,Big
VI20232GP 117,VI,2023,2,24.0,G11,7,284 TU 119,2023-02-20,4.45,2022-07-01,2022,PC,PC,7,6.54,0.24,0.1,5,5,0,0,0.0,Red,Green,Green,372,Medium
VI20232GP 117,VI,2023,2,25.0,G11,7,285 TU 108,2023-02-20,2.02,2022-07-01,2022,PC,PC,7,0.0,0.0,0.0,5,5,0,0,0.0,Green,Green,Green,372,Small
VI20232GP 117,VI,2023,2,24.0,G11,7,285 TU 119,2023-02-20,2.48,2022-07-01,2022,PC,PC,7,6.06,0.36,0.0,5,5,0,0,0.0,Red,Green,Green,372,Small
VI20232GMP 310,VI,2023,2,24.0,GMP 3,10,287 TU 122,2023-02-20,3.91,2022-10-01,2022,RC1,RC1,4,1.61,0.67,0.0,5,0,0,0,0.0,Green,Green,Green,372,Small
VI20232GMP 57,VI,2023,2,21.0,GMP 5,7,187 TU 48,2023-02-20,4.36,2022-07-01,2022,RC1,RC1,7,2.75,3.16,0.0,5,0,0,0,0.0,Green,Green,Green,372,Medium
VI20232GMP 39,VI,2023,2,4.0,GMP 3,9,227 TU 87,2023-02-20,3.82,2022-09-01,2022,PC,PC,5,3.75,0.0,0.0,5,0,0,0,0.0,Red,Green,Green,372,Small
VI20232GMP 39,VI,2023,2,4.0,GMP 3,9,231 TU 89,2023-02-20,4.72,2022-09-01,2022,PC,PC,5,0.0,1.56,0.0,5,0,0,0,0.0,Green,Green,Green,372,Medium
VI20232GMP 39,VI,2023,2,4.0,GMP 3,9,234 TU 88,2023-02-20,3.57,2022-09-01,2022,PC,PC,5,0.0,0.54,0.0,5,0,0,0,0.0,Green,Green,Green,372,Small
VI20232RGM 01-16869,VI,2023,2,4.0,R86,9,233 TU 88,2023-02-20,3.34,2022-09-01,2022,PC,PC,5,1.37,0.0,0.0,6,0,0,0,0.0,Green,Green,Green,372,Small
VI20232RGM 02-1087,VI,2023,2,17.0,R08,7,210 TU 53,2023-02-20,4.0,2022-07-01,2022,PC,PC,7,6.09,4.54,0.0,5,5,0,0,0.0,Red,Red,Green,372,Medium
VI20232GMP 38,VI,2023,2,10.0,GMP 3,8,211 TU 70,2023-02-20,3.59,2022-08-01,2022,PC,PC,6,3.03,0.38,0.0,5,5,0,0,0.0,Red,Green,Green,372,Small
VI20232GMP 38,VI,2023,2,10.0,GMP 3,8,209 TU 71,2023-02-20,8.31,2022-08-01,2022,PC,PC,6,1.01,2.59,0.0,5,5,0,0,0.0,Green,Green,Green,372,Big
VI20232GMP 56,VI,2023,2,17.0,GMP 5,6,195 TU 56,2023-02-20,2.75,2022-06-01,2022,PC,PC,8,0.0,3.97,0.0,5,0,0,0,0.0,Green,Green,Green,372,Small
VI20232GP 117,VI,2023,2,25.0,G11,7,285 TU 107,2023-02-20,1.73,2022-07-01,2022,PC,PC,7,0.0,0.0,0.0,5,5,0,0,0.0,Green,Green,Green,372,Small
III20232RGM 01-183410,III,2023,2,2.0,R34,10,55 TU 40,2023-02-20,3.41,2022-10-01,2022,RC1,RC1,4,0.0,1.25,0.0,5,0,10,1000,0.0,Green,Green,Green,267,Small
III20232GMP 55,III,2023,2,9.0,GMP 5,5,89 TU 24,2023-02-20,6.86,2022-05-01,2022,PC,PC,9,1.03,4.2,1.65,5,5,0,1000,0.0,Green,Green,Green,267,Medium
III20232GMP 55,III,2023,2,9.0,GMP 5,5,84 TU 26,2023-02-20,7.12,2022-05-01,2022,PC,PC,9,1.37,3.56,0.7,5,5,0,1000,0.0,Green,Green,Green,267,Big
III20232GMP 38,III,2023,2,19.0,GMP 3,8,29 TS 27,2023-02-20,4.72,2022-08-01,2022,RC1,RC1,6,0.0,0.28,0.0,5,0,0,1000,0.0,Green,Green,Green,267,Medium
III20232GMP 38,III,2023,2,19.0,GMP 3,8,29 TS 31,2023-02-20,7.87,2022-08-01,2022,RC1,RC1,6,0.0,2.65,0.0,5,0,0,1000,0.0,Green,Green,Green,267,Big
III20232RGM 00-47710,III,2023,2,5.0,R7,10,25 TU 36,2023-02-20,8.1,2022-10-01,2022,RC1,RC1,4,0.0,0.35,0.0,5,0,0,1000,0.0,Green,Green,Green,267,Big
III20232GMP 310,III,2023,2,6.0,GMP 3,10,39 TU 33,2023-02-20,3.44,2022-10-01,2022,RC1,RC1,4,0.0,1.75,0.0,5,0,10,1000,0.0,Green,Green,Green,267,Small
III20232GMP 38,III,2023,2,19.0,GMP 3,8,29 TS 33,2023-02-20,4.09,2022-08-01,2022,RC1,RC1,6,0.0,0.0,0.0,5,0,0,1000,0.0,Green,Green,Green,267,Medium
III20232RGM 01-16868,III,2023,2,11.0,R86,8,39 TU 14,2023-02-20,7.89,2022-08-01,2022,PC,PC,6,4.19,2.54,0.25,5,5,0,0,0.0,Red,Green,Green,267,Big
III20232RGM 01-8698,III,2023,2,11.0,R69,8,45 TU 16,2023-02-20,4.01,2022-08-01,2022,PC,PC,6,1.06,2.07,0.0,5,0,0,0,0.0,Green,Green,Green,267,Medium
III20232RGM 01-8698,III,2023,2,11.0,R69,8,41 TU 16,2023-02-20,9.15,2022-08-01,2022,PC,PC,6,1.47,3.05,0.08,5,0,0,0,0.0,Green,Red,Green,267,Big
III20232RGM 01-183410,III,2023,2,2.0,R34,10,55 TU 41,2023-02-20,3.15,2022-10-01,2022,RC1,RC1,4,1.37,1.33,0.0,5,0,10,1000,0.0,Green,Green,Green,267,Small
VI20232GMP 56,VI,2023,2,17.0,GMP 5,6,199 TU 54,2023-02-20,6.91,2022-06-01,2022,PC,PC,8,0.38,2.55,0.0,5,0,0,0,0.0,Green,Green,Green,372,Medium
VI20232GMP 39,VI,2023,2,4.0,GMP 3,9,227 TU 85,2023-02-20,6.24,2022-09-01,2022,PC,PC,5,1.27,0.65,0.0,5,0,0,0,0.0,Green,Green,Green,372,Medium
VI20232GMP 39,VI,2023,2,4.0,GMP 3,9,231 TU 87,2023-02-20,3.68,2022-09-01,2022,PC,PC,5,2.44,0.38,0.0,5,0,0,0,0.0,Green,Green,Green,372,Small
VI20232GMP 39,VI,2023,2,4.0,GMP 3,9,229 TU 85,2023-02-20,3.99,2022-09-01,2022,PC,PC,5,2.44,0.6,0.0,5,0,0,0,0.0,Green,Green,Green,372,Small
VI20232GMP 39,VI,2023,2,4.0,GMP 3,9,225 TU 87,2023-02-20,3.83,2022-09-01,2022,PC,PC,5,0.0,0.0,0.0,5,0,0,0,0.0,Green,Green,Green,372,Small
VI20232GMP 38,VI,2023,2,10.0,GMP 3,8,212 TU 71,2023-02-20,5.2,2022-08-01,2022,PC,PC,6,2.4,2.0,0.1,5,5,0,0,0.0,Green,Green,Green,372,Medium
I20232RGM 01-16869,I,2023,2,12.0,R86,9,64 BU 06,2023-02-20,8.03,2022-09-01,2022,PC,PC,5,0.69,9.06,0.0,5,0,10,100,0.0,Green,Black,Green,222,Big
I20232GMP 39,I,2023,2,12.0,GMP 3,9,63 BU 02,2023-02-20,4.56,2022-09-01,2022,RC2,RC2,5,0.0,2.14,0.2,5,0,10,0,0.0,Green,Green,Red,222,Medium
I20232RGM 01-8698,I,2023,2,3.0,R69,8,36 BU 35,2023-02-20,5.65,2022-08-01,2022,RC1,RC1,6,3.67,3.88,1.58,5,0,10,0,0.0,Red,Red,Red,222,Medium
I20232GP 117,I,2023,2,14.0,G11,7,54 BU 06,2023-02-20,3.7,2022-07-01,2022,PC,PC,7,1.94,9.41,0.3,5,0,0,120,0.0,Green,Black,Green,222,Small
I20232GMP 710,I,2023,2,17.0,GMP 7,10,69 BS 02,2023-02-20,3.54,2022-10-01,2022,RC1,RC1,4,0.0,2.33,0.0,5,0,10,0,0.0,Green,Red,Green,222,Small
I20232GMP 77,I,2023,2,26.0,GMP 7,7,50 BS 22,2023-02-20,11.74,2022-07-01,2022,RC2,RC2,7,7.41,27.48,2.42,5,5,0,200,0.0,Red,Black,Red,222,Big
I20232GMP 77,I,2023,2,18.0,GMP 7,7,50 BS 03,2023-02-20,8.59,2022-07-01,2022,RC1,RC1,7,3.3,13.24,0.65,5,5,0,200,0.0,Green,Black,Green,222,Big
I20232GP 117,I,2023,2,14.0,G11,7,58 BU 06,2023-02-20,7.65,2022-07-01,2022,PC,PC,7,1.99,7.04,0.1,5,0,0,120,0.0,Green,Red,Green,222,Big
II20232RGM 02-1085,II,2023,2,12.0,R08,5,20 TU 04,2023-02-20,4.92,2022-05-01,2022,RC1,RC1,9,7.41,11.06,140.8,5,5,0,80,0.0,Red,Black,Black,249,Medium
II20232RGM 01-16868,II,2023,2,10.0,R86,8,11 BU 09,2023-02-20,5.33,2022-08-01,2022,PC,PC,6,2.56,4.31,0.05,5,0,0,0,0.0,Green,Red,Green,249,Medium
II20232RGM 01-16868,II,2023,2,10.0,R86,8,08 BU 09,2023-02-20,4.5,2022-08-01,2022,PC,PC,6,0.0,6.91,0.0,5,0,0,0,0.0,Green,Red,Green,249,Medium
II20232RGM 01-16869,II,2023,2,29.0,R86,9,11 TS 49,2023-02-20,3.18,2022-09-01,2022,RC1,RC1,5,1.28,3.81,10.9,5,0,0,1000,0.0,Green,Red,Black,249,Small
II20232RGM 01-16869,II,2023,2,29.0,R86,9,10 TS 49,2023-02-20,9.99,2022-09-01,2022,RC1,RC1,5,2.7,2.15,8.0,5,0,0,1000,0.0,Red,Green,Red,249,Big
II20232RGM06-6548,II,2023,2,26.0,R54,8,04 BS 50,2023-02-20,7.93,2022-08-01,2022,PC,PC,6,3.47,2.74,0.5,0,0,0,0,0.0,Red,Green,Red,249,Big
II20232GMP 39,II,2023,2,29.0,GMP 3,9,14 TS 46,2023-02-20,4.76,2022-09-01,2022,RC1,RC1,5,5.26,4.86,2.1,5,0,0,0,0.0,Red,Red,Red,249,Medium
V20232RGM 00-6126,V,2023,2,7.0,R2,6,114 BU 33,2023-02-20,3.83,2022-06-01,2022,RC1,RC1,8,0.78,6.87,0.4,5,0,0,200,0.0,Green,Red,Green,286,Small
V20232RGM 02-1086,V,2023,2,17.0,R08,6,119 BU 03,2023-02-20,6.02,2022-06-01,2022,RC1,RC1,8,5.71,9.41,46.6,5,5,4,0,0.0,Red,Black,Black,286,Medium
V20232RGM 02-1086,V,2023,2,17.0,R08,6,119 BU 07,2023-02-20,8.61,2022-06-01,2022,RC1,RC1,8,4.92,9.91,37.2,5,5,4,0,0.0,Red,Black,Black,286,Big
V20232RGM 00-4779,V,2023,2,10.0,R7,9,141 BU 28,2023-02-20,3.48,2022-09-01,2022,PC,PC,5,1.28,3.55,0.0,5,0,0,120,0.0,Green,Red,Green,286,Small
V20232GMP 77,V,2023,2,14.0,GMP 7,7,107 BU 13,2023-02-20,4.96,2022-07-01,2022,PC,PC,7,2.99,5.94,0.05,5,0,0,0,0.0,Green,Red,Green,286,Medium
V20232RGM 01-16867,V,2023,2,18.0,R86,7,097 BU 03,2023-02-20,4.12,2022-07-01,2022,PC,PC,7,0.5,1.03,0.0,5,0,0,0,0.0,Green,Green,Green,286,Medium
VI20232RGM 01-12065,VI,2023,2,11.0,R06,5,219 TU 81,2023-02-20,9.25,2022-05-01,2022,PC,PC,9,0.74,0.87,108.2,5,0,0,0,0.0,Green,Green,Black,372,Big
III20232GMP 55,III,2023,2,21.0,GMP 5,5,63 TS 28,2023-02-21,4.56,2022-05-01,2022,PC,PC,9,0.69,3.76,0.3,5,5,0,1000,0.0,Green,Green,Green,267,Medium
III20232GMP 78,III,2023,2,2.0,GMP 7,8,63 TU 41,2023-02-21,5.75,2022-08-01,2022,RC1,RC1,6,1.71,0.87,0.2,5,5,0,1000,0.0,Green,Green,Green,267,Medium
III20232GMP 310,III,2023,2,6.0,GMP 3,10,36 TU 33,2023-02-21,3.63,2022-10-01,2022,RC1,RC1,4,0.0,0.22,0.0,5,0,10,1000,0.0,Green,Green,Green,267,Small
III20232GMP 310,III,2023,2,6.0,GMP 3,10,39 TU 30,2023-02-21,4.37,2022-10-01,2022,RC1,RC1,4,0.0,0.24,0.0,5,0,10,1000,0.0,Green,Green,Green,267,Medium
III20232RGM 01-16868,III,2023,2,23.0,R86,8,44 TS 55,2023-02-21,5.4,2022-08-01,2022,PC,PC,6,2.27,2.23,0.3,5,5,0,0,0.0,Green,Green,Green,267,Medium
III20232RGM 01-16868,III,2023,2,23.0,R86,8,41 TS 58,2023-02-21,6.09,2022-08-01,2022,PC,PC,6,1.36,3.44,0.15,5,5,0,0,0.0,Green,Red,Green,267,Medium
III20232RGM 01-16868,III,2023,2,23.0,R86,8,36 TS 53,2023-02-21,7.16,2022-08-01,2022,PC,PC,6,0.45,1.9,0.05,5,5,0,0,0.0,Green,Green,Green,267,Big
III20232RGM 00-4778,III,2023,2,23.0,R7,8,47 TS 53,2023-02-21,3.4,2022-08-01,2022,RC2,RC2,6,1.82,1.22,0.3,5,0,0,0,0.0,Green,Green,Green,267,Small
I20232RGM06-6548,I,2023,2,19.0,R54,8,86 BS 17,2023-02-21,4.28,2022-08-01,2022,PC,PC,6,2.3,4.74,0.25,0,0,0,0,0.0,Green,Red,Green,222,Medium
I20232GP 116,I,2023,2,16.0,G11,6,96 BS 08,2023-02-21,6.02,2022-06-01,2022,RC1,RC1,8,13.14,10.72,16.38,5,0,0,90,0.0,Black,Black,Black,222,Medium
I20232GMP 77,I,2023,2,23.0,GMP 7,7,83 BS 22,2023-02-21,5.13,2022-07-01,2022,PC,PC,7,6.67,19.9,0.65,5,5,0,200,0.0,Red,Black,Green,222,Medium
I20232GMP 77,I,2023,2,23.0,GMP 7,7,86 BS 27,2023-02-21,6.7,2022-07-01,2022,PC,PC,7,5.91,16.76,0.65,5,5,0,200,0.0,Red,Black,Green,222,Medium
I20232RGM 02-1085,I,2023,2,27.0,R08,5,77 BS 34,2023-02-21,6.3,2022-05-01,2022,PC,PC,9,1.57,20.3,16.83,5,5,0,160,0.0,Green,Black,Red,222,Medium
I20232RGM 01-16868,I,2023,2,19.0,R86,8,90 BS 11,2023-02-21,5.77,2022-08-01,2022,PC,PC,6,4.55,13.09,0.2,5,0,0,0,0.0,Red,Black,Green,222,Medium
II20232RGM 02-1086,II,2023,2,25.0,R08,6,19 BS 46,2023-02-21,4.05,2022-06-01,2022,PC,PC,8,5.6,21.55,0.3,5,5,0,90,0.0,Red,Black,Green,249,Medium
II20232RGM 01-16868,II,2023,2,1.0,R86,8,14 BU 31,2023-02-21,4.81,2022-08-01,2022,RC1,RC1,6,4.21,6.5,1.5,5,0,0,0,0.0,Red,Red,Red,249,Medium
II20232RGM 02-1086,II,2023,2,6.0,R08,6,12 BU 13,2023-02-21,4.66,2022-06-01,2022,PC,PC,8,3.23,2.49,0.6,5,5,0,90,0.0,Green,Green,Green,249,Medium
II20232GMP 710,II,2023,2,21.0,GMP 7,10,10 TS 26,2023-02-21,3.84,2022-10-01,2022,RC1,RC1,4,0.0,4.36,0.8,5,0,0,0,0.0,Green,Red,Red,249,Small
II20232GMP 78,II,2023,2,3.0,GMP 7,8,09 TU 37,2023-02-21,6.42,2022-08-01,2022,PC,PC,6,3.28,1.79,0.0,5,0,0,105,0.0,Red,Green,Green,249,Medium
II20232GMP 710,II,2023,2,21.0,GMP 7,10,08 TS 26,2023-02-21,3.96,2022-10-01,2022,RC1,RC1,4,1.72,3.14,1.7,5,0,0,0,0.0,Green,Red,Red,249,Small
II20232GMP 78,II,2023,2,3.0,GMP 7,8,11 TU 37,2023-02-21,8.09,2022-08-01,2022,PC,PC,6,2.92,1.85,0.0,5,0,0,105,0.0,Green,Green,Green,249,Big
II20232GMP 55,II,2023,2,7.0,GMP 5,5,09 TU 23,2023-02-21,6.08,2022-05-01,2022,PC,PC,9,2.11,2.23,0.05,5,5,0,0,0.0,Green,Green,Green,249,Medium
V20232RGM 01-16869,V,2023,2,31.0,R86,9,109 BS 13,2023-02-21,3.97,2022-09-01,2022,PC,PC,5,0.0,3.24,0.0,5,0,0,0,0.0,Green,Red,Green,286,Small
V20232GMP 310,V,2023,2,8.0,GMP 3,10,104 BU 37,2023-02-21,4.77,2022-10-01,2022,RC2,RC2,4,0.0,0.36,0.0,5,0,0,90,0.0,Green,Green,Green,286,Medium
V20232RGM 00-6126,V,2023,2,22.0,R2,6,141 BS 16,2023-02-21,5.87,2022-06-01,2022,PC,PC,8,1.21,5.29,0.0,5,0,0,200,0.0,Green,Red,Green,286,Medium
V20232GMP 310,V,2023,2,8.0,GMP 3,10,105 BU 35,2023-02-21,8.22,2022-10-01,2022,RC2,RC2,4,0.82,1.38,0.0,5,0,0,90,0.0,Green,Green,Green,286,Big
V20232GMP 39,V,2023,2,28.0,GMP 3,9,139 BS 22,2023-02-21,7.31,2022-09-01,2022,RC1,RC1,5,1.34,0.61,0.0,5,0,0,170,0.0,Green,Green,Green,286,Big
V20232GMP 55,V,2023,2,31.0,GMP 5,5,102 BS 18,2023-02-21,4.21,2022-05-01,2022,PC,PC,9,1.09,0.7,0.1,5,5,3,108,0.0,Green,Green,Green,286,Medium
IV20232RGM 01-18349,IV,2023,2,7.0,R34,9,135 TU 61,2023-02-21,7.63,2022-09-01,2022,RC1,RC1,5,1.8,1.2,0.0,5,5,0,103,0.0,Green,Green,Green,313,Big
IV20232GMP 79,IV,2023,2,19.0,GMP 7,9,166 TU 43,2023-02-21,6.31,2022-09-01,2022,PC,PC,5,0.75,3.11,0.05,5,5,3,0,0.0,Green,Red,Green,313,Medium
IV20232GMP 76,IV,2023,2,4.0,GMP 7,6,168 TU 78,2023-02-21,3.61,2022-06-01,2022,RC1,RC1,8,12.41,6.37,4.1,5,0,0,0,0.0,Black,Red,Green,313,Small
V20232GMP 77,V,2023,2,8.0,GMP 7,7,112 BU 41,2023-02-21,5.04,2022-07-01,2022,PC,PC,7,3.81,3.11,0.2,5,0,0,0,0.0,Red,Green,Green,286,Medium
IV20232GMP 69,IV,2023,2,4.0,GMP 6,9,167 TU 80,2023-02-21,5.27,2022-09-01,2022,PC,PC,5,3.53,3.04,0.4,5,0,0,0,0.0,Red,Red,Red,313,Medium
IV20232GMP 76,IV,2023,2,4.0,GMP 7,6,167 TU 74,2023-02-21,6.85,2022-06-01,2022,RC1,RC1,8,3.51,4.19,4.35,5,0,0,0,0.0,Green,Red,Green,313,Medium
IV20232GMP 79,IV,2023,2,19.0,GMP 7,9,167 TU 38,2023-02-21,5.1,2022-09-01,2022,PC,PC,5,1.5,3.55,0.15,5,5,3,0,0.0,Green,Red,Red,313,Medium
V20232RGM 00-6126,V,2023,2,8.0,R2,6,112 BU 36,2023-02-21,4.6,2022-06-01,2022,RC1,RC1,8,2.5,0.34,0.2,5,0,0,200,0.0,Green,Green,Green,286,Medium
V20232GMP 78,V,2023,2,7.0,GMP 7,8,121 BU 33,2023-02-21,4.76,2022-08-01,2022,PC,PC,6,4.92,3.5,0.15,5,0,0,0,0.0,Red,Red,Green,286,Medium
IV20232GMP 76,IV,2023,2,5.0,GMP 7,6,175 TU 65,2023-02-21,4.42,2022-06-01,2022,RC1,RC1,8,3.13,3.08,5.4,5,0,0,0,0.0,Green,Green,Red,313,Medium
IV20232GP 117,IV,2023,2,5.0,G11,7,173 TU 72,2023-02-21,5.17,2022-07-01,2022,PC,PC,7,2.44,2.49,0.3,5,5,0,140,0.0,Green,Green,Green,313,Medium
V20232RGM 01-183410,V,2023,2,4.0,R34,10,121 BU 34,2023-02-21,5.53,2022-10-01,2022,RC1,RC1,4,0.0,4.59,0.0,5,0,0,90,0.0,Green,Red,Green,286,Medium
IV20232GMP 79,IV,2023,2,19.0,GMP 7,9,165 TU 38,2023-02-21,4.93,2022-09-01,2022,PC,PC,5,3.08,3.5,0.0,5,5,3,0,0.0,Red,Red,Green,313,Medium
V20232GMP 39,V,2023,2,28.0,GMP 3,9,141 BS 24,2023-02-21,7.95,2022-09-01,2022,RC1,RC1,5,0.68,1.1,0.0,5,0,0,170,0.0,Green,Green,Green,286,Big
IV20232GMP 55,IV,2023,2,10.0,GMP 5,5,167 TU 63,2023-02-21,5.5,2022-05-01,2022,PC,PC,9,1.09,4.76,0.7,5,5,0,200,0.0,Green,Red,Green,313,Medium
IV20232GMP 55,IV,2023,2,10.0,GMP 5,5,168 TU 63,2023-02-21,5.82,2022-05-01,2022,PC,PC,9,1.56,4.35,0.45,5,5,0,200,0.0,Green,Green,Green,313,Medium
VII20232GMP 310,VII,2023,2,6.0,GMP 3,10,355 TU 138,2023-02-21,5.65,2022-10-01,2022,RC2,RC2,4,1.8,2.91,0.0,5,0,0,0,0.0,Green,Red,Green,441,Medium
VII20232RGM 02-1086,VII,2023,2,18.0,R08,6,351 TU 115,2023-02-21,4.51,2022-06-01,2022,RC1,RC1,8,4.86,12.97,2.3,5,5,0,160,50.0,Red,Black,Green,441,Medium
VII20232GMP 56,VII,2023,2,6.0,GMP 5,6,357 TU 137,2023-02-21,8.53,2022-06-01,2022,RC1,RC1,8,6.8,0.87,0.25,5,5,0,104,0.0,Red,Green,Green,441,Big
VII20232RGM 02-1086,VII,2023,2,18.0,R08,6,353 TU 115,2023-02-21,3.86,2022-06-01,2022,RC1,RC1,8,2.84,11.09,8.5,5,5,0,160,50.0,Green,Black,Red,441,Small
VII20232RGM 01-16867,VII,2023,2,16.0,R86,7,343 TU 123,2023-02-21,5.67,2022-07-01,2022,RC2,RC2,7,1.46,4.55,0.25,5,0,0,0,0.0,Green,Red,Green,441,Medium
VII20232GMP 310,VII,2023,2,6.0,GMP 3,10,353 TU 138,2023-02-21,4.82,2022-10-01,2022,RC2,RC2,4,0.0,2.64,0.0,5,0,0,0,0.0,Green,Red,Green,441,Medium
VII20232GMP 56,VII,2023,2,6.0,GMP 5,6,358 TU 136,2023-02-21,5.64,2022-06-01,2022,RC1,RC1,8,4.47,5.69,0.0,5,5,0,104,0.0,Red,Red,Green,441,Medium
VII20232RGM 02-1087,VII,2023,2,18.0,R08,7,351 TU 109,2023-02-21,3.29,2022-07-01,2022,RC1,RC1,7,2.03,11.33,3.4,5,5,0,120,0.0,Green,Black,Red,441,Small
VII20232GP 117,VII,2023,2,18.0,G11,7,359 TU 120,2023-02-21,6.01,2022-07-01,2022,RC2,RC2,7,0.98,1.21,1.45,5,5,0,130,0.0,Green,Green,Red,441,Medium
VII20232GMP 78,VII,2023,2,22.0,GMP 7,8,380 TU 99,2023-02-21,1.63,2022-08-01,2022,RC1,RC1,6,0.0,2.95,0.0,5,5,0,140,0.0,Green,Green,Green,441,Small
VII20232RGM 02-1086,VII,2023,2,18.0,R08,6,351 TU 113,2023-02-21,2.96,2022-06-01,2022,RC1,RC1,8,3.53,8.95,2.33,5,5,0,160,50.0,Green,Red,Green,441,Small
VII20232GMP 310,VII,2023,2,6.0,GMP 3,10,353 TU 129,2023-02-21,4.44,2022-10-01,2022,RC2,RC2,4,0.0,0.13,0.0,5,0,0,0,0.0,Green,Green,Green,441,Medium
VII20232GMP 77,VII,2023,2,18.0,GMP 7,7,358 TU 118,2023-02-21,3.79,2022-07-01,2022,RC2,RC2,7,1.02,9.45,0.0,5,0,0,0,0.0,Green,Black,Green,441,Small
VII20232GMP 78,VII,2023,2,22.0,GMP 7,8,380 TU 101,2023-02-21,2.19,2022-08-01,2022,RC1,RC1,6,0.0,3.38,0.0,5,5,0,140,0.0,Green,Red,Green,441,Small
VII20232RGM 01-12065,VII,2023,2,6.0,R06,5,358 TU 128,2023-02-21,5.55,2022-05-01,2022,RC1,RC1,9,3.4,3.2,5.25,5,0,0,105,0.0,Green,Green,Green,441,Medium
